Comune;Provincia;Nome;Descrizione;Scheda;Immagine;Descrizione immagine;Sottofamiglia;Indirizzo;Localita;Redazione locale;Data di esportazione;Latitudine;Longitudine
BAGNACAVALLO;RAVENNA;PALAZZO FOLICALDI;Palazzo privato situato accanto a Porta Superiore, Palazzo Folicaldi è una bella costruzione secentesca alla quale è stato aggiunto, nell'Ottocento, l'ultimo piano. In questo palazzo sostò Papa Pio IX durante la sua visita in Romagna nel 1857....;http://www.romagnadeste.it/it/i69-palazzo-folicaldi.htm;http://www.romagnadeste.it//BMP/updPhoto/1219397596_p_folicaldi.jpg;PALAZZO FOLICALDI;VILLE , DIMORE, TEATRI STORICI;Via Mazzini, 100 - 48012 Bagnacavallo (RA);;Romagna D'Este;42124;;
BAGNACAVALLO;RAVENNA;PALAZZO GRAZIANI;Palazzo Graziani è un edificio nobiliare privato, risalente al XVIII secolo, rimaneggiato e rialzato nel primo Novecento dalla famiglia di cui oggi conserva il nome....;http://www.romagnadeste.it/it/i68-palazzo-graziani.htm;http://www.romagnadeste.it//BMP/updPhoto/1219397815_palazzo_graziani.jpg;PALAZZO GRAZIANI;VILLE , DIMORE, TEATRI STORICI;Via Diaz, 27 - 48012 Bagnacavallo (RA);;Romagna D'Este;42124;;
BAGNACAVALLO;RAVENNA;PALAZZO LONGANESI;Palazzo settecentesco situato in pieno centro storico lungo la porticata via Mazzini, dimora privata dei discendenti dell'Ammiraglio Luigi Longanesi Cattani ufficiale della Marina Militare Italiana....;http://www.romagnadeste.it/it/i67-palazzo-longanesi.htm;http://www.romagnadeste.it//BMP/updPhoto/1251101570_palazzolonganesixSito.jpg;PALAZZO LONGANESI;VILLE , DIMORE, TEATRI STORICI;Vai Mazzini, 18 - 48012 Bagnacavallo (RA);;Romagna D'Este;42124;;
BAGNACAVALLO;RAVENNA;PALAZZO PAPINI-CAPRA;Il Palazzo privato Papini, poi Capra, fu costruito nel XVII secolo ed ospitò nel 1662 la regina Cristina di Svezia in occasione di un suo viaggio a Roma....;http://www.romagnadeste.it/it/i86-palazzo-papini-capra.htm;http://www.romagnadeste.it//BMP/updPhoto/1219398153_palazzopapinicapra.jpg;PALAZZO PAPINI-CAPRA;VILLE , DIMORE, TEATRI STORICI;Via Matteotti, 29 - 48012 Bagnacavallo (RA);;Romagna D'Este;42124;;
BAGNACAVALLO;RAVENNA;PALAZZO VECCHIO;Palazzo Vecchio che si affaccia su piazza della Libertà, fu costruito a metà del XIII secolo, durante il dominio dei Bolognesi, come sede del Podestà. Oggi ospita alcuni uffici comunali e l'Ufficio Informazioni Turistiche....;http://www.romagnadeste.it/it/i87-palazzo-vecchio.htm;http://www.romagnadeste.it//BMP/updPhoto/1251194813_palVecchioXsito.jpg;PALAZZO VECCHIO;VILLE , DIMORE, TEATRI STORICI;Piazza della Libertà, 5 - 48012 Bagnacavallo (RA);;Romagna D'Este;42124;;
BAGNACAVALLO;RAVENNA;PIAZZA DELLA LIBERTA';Cuore della città almeno a partire dall'XI secolo, piazza della Libertà ha assunto la forma attuale alla fine del '700, durante il periodo delle trasformazioni urbane volute dai legati pontifici....;http://www.romagnadeste.it/it/i531-piazza-della-liberta-.htm;http://www.romagnadeste.it//BMP/updPhoto/1219400203_palazzo comunale.jpg;PIAZZA DELLA LIBERTA';PIAZZE, LOGGE, VIE STORICHE;Piazza della Libertà - 48012 Bagnacavallo (RA);;Romagna D'Este;42124;;
BAGNACAVALLO;RAVENNA;PIAZZA NUOVA;Piazza ovale porticata edificata nel XVIII secolo come mercato, sede per macellerie, pescherie e botteghe dell'olio....;http://www.romagnadeste.it/it/i77-piazza-nuova.htm;http://www.romagnadeste.it//BMP/updPhoto/1358944313_piazzanuova2.jpg;PIAZZA NUOVA;PIAZZE, LOGGE, VIE STORICHE;Piazza Nuova - 48012 Bagnacavallo (RA);;Romagna D'Este;42124;;
BAGNACAVALLO;RAVENNA;PINACOTECA ANTICA E MODERNA;"La Pinacoteca, all'interno del Museo Civico delle Cappuccine, è suddivisa in diverse sezioni: la sezione di arte antica, con opere datate fra il XV e il XVIII secolo e concentrate nel prestigioso spazio della Sala delle Capriate; la sezione di arte moderna, comprendente, oltre a dipinti di una...";http://www.romagnadeste.it/it/i2122-pinacoteca-antica-e-moderna.htm;http://www.romagnadeste.it//BMP/updPhoto/1225555461_pinacoteca.jpg;PINACOTECA ANTICA E MODERNA;MUSEI, GALLERIE;Via Vittorio Veneto, 1/a - 48012 Bagnacavallo (RA);;Romagna D'Este;42124;;
BAGNACAVALLO;RAVENNA;PORTA PIEVE;Porta Pieve è, insieme a Porta Superiore, una delle due antiche porte d'accesso alla città ancora visibili (le altre due erano Porta Bulgarella o San Domenico, in direzione Ravenna, e Porta Inferiore o di Sant'Apollinare o dei Cappuccini, in direzione Villa Prati - Alfonsine). Edificata...;http://www.romagnadeste.it/it/i84-porta-pieve.htm;http://www.romagnadeste.it//BMP/updPhoto/1251272476_PortaPieveXsito.jpg;PORTA PIEVE;ARCHI, PORTE, MURA, PORTICI;Via Garibaldi - 48012 Bagnacavallo (RA);;Romagna D'Este;42124;;
BAGNACAVALLO;RAVENNA;PORTA SUPERIORE;Porta Superiore è, insieme a Porta Pieve, una delle due antiche porte d'accesso alla città ancora visibili (le altre due erano Porta Bulgarella o San Domenico, in direzione Ravenna, e Porta Inferiore o di Sant'Apollinare o dei Cappuccini, in direzione Villa Prati - Alfonsine) edificata...;http://www.romagnadeste.it/it/i83-porta-superiore.htm;http://www.romagnadeste.it//BMP/updPhoto/1251190938_portaSuperioreXsito.jpg;PORTA SUPERIORE;ARCHI, PORTE, MURA, PORTICI;Via Mazzini - 48012 Bagnacavallo (RA);;Romagna D'Este;42124;;
BAGNACAVALLO;RAVENNA;SACRARIO DEI CADUTI - CHIESA DEI BATTUTI BIANCHI;La chiesa della Confraternita dei Battuti Bianchi risale alla prima metà del XVIII secolo. La chiesa oggi è dedicata ai caduti bagnacavallesi di tutte le guerre....;http://www.romagnadeste.it/it/i65-sacrario-dei-caduti-chiesa-dei-batt.htm;http://www.romagnadeste.it//BMP/updPhoto/1358940656_madonnabatoni.jpg;SACRARIO DEI CADUTI - CHIESA DEI BATTUTI BIANCHI;CHIESE, PIEVI, BATTISTERI;Via Garibaldi - 48012 Bagnacavallo (RA);;Romagna D'Este;42124;;
BAGNACAVALLO;RAVENNA;STELE ARMENA - KHATCHKAR;La stele, che si trova nella corte interna di Palazzo Vecchio, è opera dello scultore armeno Grigor Kiragossian ed è stata donata nel 1998 al comune di Bagnacavallo dal comune di Vanadzor in segno di riconoscenza per l'aiuto all'Associazione Amici dell'Armenia e per l'opera di promozione di una...;http://www.romagnadeste.it/it/i612-stele-armena-khatchkar.htm;http://www.romagnadeste.it//BMP/updPhoto/1224833348_stele_armena.jpg;STELE ARMENA - KHATCHKAR;OPERE ARTISTICHE;Piazza della Libertà, 5 - 48012 Bagnacavallo (RA);;Romagna D'Este;42124;;
BAGNACAVALLO;RAVENNA;"TEATRO COMUNALE ""CARLO GOLDONI""";"Già nel 1700 a Bagnacavallo esisteva una struttura teatrale in legno, all'interno dell'attuale Palazzo Abbondanza. Nel 1839 il Consiglio Comunale deliberò la costruzione di un nuovo teatro che si affacciasse sulla piazza centrale, accanto al nuovo Palazzo Comunale. Il teatro comunale ""Carlo...";http://www.romagnadeste.it/it/i1514-teatro-comunale-carlo-goldoni-.htm;http://www.romagnadeste.it//BMP/updPhoto/1226158929_teatrogoldoni.jpg;"TEATRO COMUNALE ""CARLO GOLDONI""";VILLE , DIMORE, TEATRI STORICI;Piazza della Libertà, 18 - 48012 Bagnacavallo (RA);;Romagna D'Este;42124;;
BAGNACAVALLO;RAVENNA;TORRACCIA;La Torraccia è una delle costruzioni più antiche esistenti nel centro storico di Bagnacavallo....;http://www.romagnadeste.it/it/i85-torraccia.htm;http://www.romagnadeste.it//BMP/updPhoto/1226159599_torraccia.jpg;TORRACCIA;CASTELLI, TORRI, CAMPANILI;Via Garibaldi, 27 - 48012 Bagnacavallo (RA);;Romagna D'Este;42124;;
BAGNACAVALLO;RAVENNA;TORRE CIVICA;La torre civica, che sorge adiacente al Palazzo Vecchio, fu innalzata attorno alla metà del Duecento. Alta 35 metri, costruita in mattoni a vista, ha base quadrata, zoccolo a scarpa e conserva ancora i quattro piombatoi d'angolo....;http://www.romagnadeste.it/it/i73-torre-civica.htm;http://www.romagnadeste.it//BMP/updPhoto/1226159755_torre_civica.jpg;TORRE CIVICA;CASTELLI, TORRI, CAMPANILI;Piazza della Libertà - 48012 Bagnacavallo (RA);;Romagna D'Este;42124;;
BAGNACAVALLO;RAVENNA;TORRE DI TRAVERSARA;Torre costruita presumibilmente attorno al 1370....;http://www.romagnadeste.it/it/i1561-torre-di-traversara.htm;http://www.romagnadeste.it//BMP/updPhoto/1226160692_torretraversara.jpg;TORRE DI TRAVERSARA;CASTELLI, TORRI, CAMPANILI;Via Traversara - 48012 Traversara di Bagnacavallo (RA);;Romagna D'Este;42124;;
BAGNACAVALLO;RAVENNA;VICOLO DEGLI AMORI;Il Vicolo degli Amori è una stretta via che mette in comunicazione la piazzetta della chiesa del Carmine e via Vecchia Darsena....;http://www.romagnadeste.it/it/i519-vicolo-degli-amori.htm;http://www.romagnadeste.it//BMP/updPhoto/1226160906_vicolo_amori.jpg;VICOLO DEGLI AMORI;PIAZZE, LOGGE, VIE STORICHE;Piazzetta della chiesa del Carmine - 48012 Bagnacavallo (RA);;Romagna D'Este;42124;;
BAGNACAVALLO;RAVENNA;VILLA SAVOIA;"Palazzo padronale, sorto nel XVII secolo, che a lungo dominò la pianura circostante, allora in gran parte acquitrinosa; decorato da affreschi di Tommaso Bibiena, è unito mediante una piccola galleria al coretto dell'oratorio, eretto nel 1753 dal ravennate Giovanni Barbucchielli....";http://www.romagnadeste.it/it/i1680-villa-savoia.htm;http://www.romagnadeste.it//BMP/updPhoto/1358945263_villa_savoia.jpg;VILLA SAVOIA;VILLE , DIMORE, TEATRI STORICI;Via Reale, 43 - 48020 Glorie di Bagnacavallo (RA);;Romagna D'Este;42124;;
BAGNACAVALLO;RAVENNA;VILLE, DIMORE E TEATRI STORICI;"Tutte da scoprire nel cuore della Romagna d'Este: la dimora di città di Gioacchino Rossini, quella di campagna di Vincenzo Monti e la sfarzosa villa dei conti Rasponi.Antiche e moderne note e parole, nel settecentesco Teatro Rossini di Lugo considerato il ""prototipo del teatro all'italiana"",...";http://www.romagnadeste.it/it/i5010816-ville-dimore-e-teatri-storici.htm;;;VILLE , DIMORE, TEATRI STORICI;Piazza della Libertà, 4 - 48012 Bagnacavallo (RA);;Romagna D'Este;42124;;
BAGNARA DI ROMAGNA;RAVENNA;CAPPELLA SAN LUIGI GONZAGA;Cappella privata dedicata a San Luigi Gonzaga....;http://www.romagnadeste.it/it/i445-cappella-san-luigi-gonzaga.htm;;;CAPPELLE, ORATORI, TABERNACOLI;Piazza Della Repubblica, 24 - 48010 Bagnara di Romagna (RA);;Romagna D'Este;42124;;
BAGNARA DI ROMAGNA;RAVENNA;CHIESA ARCIPRETALE DI SAN GIOVANNI BATTISTA E SANT'ANDREA APOSTOLO;Sorta sull'Oratorio di San Giovanni verso la fine del XV secolo, la chiesa Arcipretale di Bagnara venne ricostruita ed ampliata più volte, in particolare nel 1653 e nel XVIII secolo....;http://www.romagnadeste.it/it/i115-chiesa-arcipretale-di-san-giovanni-.htm;http://www.romagnadeste.it//BMP/updPhoto/1358935728_chiesaarcipret_sbattista.jpg;CHIESA ARCIPRETALE DI SAN GIOVANNI BATTISTA E SANT'ANDREA APOSTOLO;CHIESE, PIEVI, BATTISTERI;Piazza IV Novembre 2 - 48010 Bagnara di Romagna (RA);;Romagna D'Este;42124;;
BAGNARA DI ROMAGNA;RAVENNA;CHIESA DELLA NATIVITA' DI MARIA;"La chiesa della Natività di Maria fu costruita nel 1452 su un più antico oratorio ricordato in alcuni documenti del 1202 e del 1371. La chiesa era conosciuta anche come Chiesa dell'Ospedale o Chiesuola poichè vi era annesso un modesto ""ospedale"" inteso anticamente come luogo per dare ospitalità...";http://www.romagnadeste.it/it/i116-chiesa-della-nativita-di-maria.htm;http://www.romagnadeste.it//BMP/updPhoto/1358936101_madonnapubbvoto.jpg;CHIESA DELLA NATIVITA' DI MARIA;CHIESE, PIEVI, BATTISTERI;Via Camangi - 48010 Bagnara di Romagna (RA);;Romagna D'Este;42124;;
BAGNARA DI ROMAGNA;RAVENNA;LA PORTA DEL PAESE;In origine l''unica porta d'accesso a Bagnara era situata sul lato occidentale delle mura castellane e dotata di un ponte levatoio, demolito nel 1617. Alla porta stazionava il portonaro che aveva il compito di chiuderla di notte, aprirla di giorno e di accertarsi che chi entrava nel castello non...;http://www.romagnadeste.it/it/i5010243-la-porta-del-paese.htm;http://www.romagnadeste.it//BMP/updPhoto/1217145154_porta.jpg;LA PORTA DEL PAESE;ARCHI, PORTE, MURA, PORTICI;Largo Caduti - 48010 Bagnara di Romagna (RA);;Romagna D'Este;42124;;
BAGNARA DI ROMAGNA;RAVENNA;LE FOSSE CASTELLANE E LE MURA;In tutta la pianura emiliano-romagnola, Bagnara resta l'unico esempio di castrum medievale integralmente conservato. L'intero percorso difensivo venne approntato nel 1354 da Bernabò Visconti, che fece scavare un fossato attorno alla cinta muraria....;http://www.romagnadeste.it/it/i5010241-le-fosse-castellane-e-le-mura.htm;http://www.romagnadeste.it//BMP/updPhoto/1217146856_fosse.jpg;LE FOSSE CASTELLANE E LE MURA;ARCHI, PORTE, MURA, PORTICI;Piazza Marconi, 2 - 48010 Bagnara di Romagna (RA);;Romagna D'Este;42124;;
BAGNARA DI ROMAGNA;RAVENNA;MUSEO DEL CASTELLO;Inaugurato nel 2008, il Museo del Castello si snoda attraverso le sale, i camminamenti, i sotterranei, il mastio, il bastione, la corte della trecentesca Rocca sforzesca, completamente recuperata a fini museali e culturali. L'esposizione archeologica permanente, comprende importanti reperti che...;http://www.romagnadeste.it/it/i5010230-museo-del-castello.htm;http://www.romagnadeste.it//BMP/updPhoto/1299838906_PiattoxBD.jpg;MUSEO DEL CASTELLO;MUSEI, GALLERIE;Piazza IV Novembre, 3 - 48010 Bagnara di Romagna (RA);;Romagna D'Este;42124;;
BAGNARA DI ROMAGNA;RAVENNA;MUSEO STORICO PARROCCHIALE MONS. ALBERTO MONGARDI;"Situato nella canonica della chiesa Arcipretale San Giovanni Battista e Sant'Andrea Apostolo, il museo conserva una tavola del cinquecento, apparati, vasi e arredi liturgici, ex-voto, dipinti dal XV al XX secolo; volumi e documenti dal 1252 nell'attiguo archivio storico....";http://www.romagnadeste.it/it/i135-museo-storico-parrocchiale-mons-alb.htm;http://www.romagnadeste.it//BMP/updPhoto/1358936335_museoparrocchiale.jpg;MUSEO STORICO PARROCCHIALE MONS. ALBERTO MONGARDI;MUSEI, GALLERIE;Piazza IV Novembre 2 - 48010 Bagnara di Romagna (RA);;Romagna D'Este;42124;;
BAGNARA DI ROMAGNA;RAVENNA;MUSEO STORICO PIETRO MASCAGNI;Situato nella canonica della chiesa Arcipretale San Giovanni Battista e Sant' Andrea Apostolo, il museo ospita alcuni cimeli del famoso musicista Pietro Mascagni....;http://www.romagnadeste.it/it/i134-museo-storico-pietro-mascagni.htm;http://www.romagnadeste.it//BMP/updPhoto/1214821355_mascagni.jpg;MUSEO STORICO PIETRO MASCAGNI;MUSEI, GALLERIE;Piazza IV Novembre 2 - 48010 Bagnara di Romagna (RA);;Romagna D'Este;42124;;
BAGNARA DI ROMAGNA;RAVENNA;PIAZZA MARCONI;Piazza Marconi è da sempre il salotto del paese e il fulcro della vita dei bagnaresi....;http://www.romagnadeste.it/it/i5010242-piazza-marconi.htm;http://www.romagnadeste.it//BMP/updPhoto/1219400358_piazza_marconi.jpg;PIAZZA MARCONI;PIAZZE, LOGGE, VIE STORICHE;Piazza Marconi - 48010 Bagnara di Romagna (RA);;Romagna D'Este;42124;;
BAGNARA DI ROMAGNA;RAVENNA;PRATO DI SANT'ANDREA;Il Prato di Sant'Andrea, un semplice rialzo di terreno di forma ellittica, era l'antico castello di Bagnara fondato in epoca romana e distrutto nel 1222 durante la battaglia tra bolognesi e imolesi....;http://www.romagnadeste.it/it/i5010247-prato-di-sant-andrea.htm;http://www.romagnadeste.it//BMP/updPhoto/1358936729_prato_sandrea.jpg;PRATO DI SANT'ANDREA;SITI ARCHEOLOGICI;Via Lunga - 48010 Bagnara di Romagna (RA);;Romagna D'Este;42124;;
BAGNARA DI ROMAGNA;RAVENNA;ROCCA SFORZESCA;"Il sistema difensivo di Bagnara, messo in atto da Barnabò Visconti nel Trecento, consisteva in un fossato che circondava una cinta muraria in cui era inserita la rocca. E' l'unico esempio, in tutta la pianura emiliano-romagnola, di ""castrum"" medievale tuttora completo....";http://www.romagnadeste.it/it/i117-rocca-sforzesca.htm;http://www.romagnadeste.it//BMP/updPhoto/1214941006_roccabagnara.jpg;ROCCA SFORZESCA;CASTELLI, TORRI, CAMPANILI;Piazza IV Novembre, 3 - 48010 Bagnara di Romagna (RA);;Romagna D'Este;42124;;
BAGNARA DI ROMAGNA;RAVENNA;SANTUARIO DELLA BEATA VERGINE DEL SOCCORSO;"Il Santuario del Soccorso fu costruito negli anni 1766/1770 su disegno dell'architetto imolese Cosimo Morelli. Dall'anno successivo ebbero inizio le tradizionali processioni delle ""Rogazioni"" con la Madonna del Soccorso....";http://www.romagnadeste.it/it/i118-santuario-della-beata-vergine-del-s.htm;http://www.romagnadeste.it//BMP/updPhoto/1214942239_soccorso_chiesa.jpg;SANTUARIO DELLA BEATA VERGINE DEL SOCCORSO;ABBAZIE, MONASTERI, SANTUARI;Via Madonna, 75 - 48010 Bagnara di Romagna (RA);;Romagna D'Este;42124;;
BAGNARA DI ROMAGNA;RAVENNA;SITI ARCHEOLOGICI;La Villa Romana di Russi risalente al I secolo a.C. e abitata fino alla metà del IV secolo d.C., mostra la sua interessante architettura e la sua bella pavimentazione a mosaico. A completamento del sito archeologico, non può mancare una visita all’Antiquarium della villa, situato in centro città...;http://www.romagnadeste.it/it/i5011567-siti-archeologici.htm;;;SITI ARCHEOLOGICI;Piazza Marconi, 2 - 48010 Bagnara di Romagna (RA);;Romagna D'Este;42124;;
BAGNARA DI ROMAGNA;RAVENNA;VILLA MORSIANI;Villa Morsiani, una delle più importanti dimore storiche della nostra regione, venne costruita nel XV secolo. Da sempre dimora della famiglia Morsiani è sede dell'allevamento dei cani San Bernardo....;http://www.romagnadeste.it/it/i136-villa-morsiani.htm;http://www.romagnadeste.it//BMP/updPhoto/1264324944_ViaPigno.Morsiani.jpg;VILLA MORSIANI;VILLE , DIMORE, TEATRI STORICI;Via Pigno, 16/18 - 48010 Bagnara di Romagna (RA);;Romagna D'Este;42124;;
BRISIGHELLA;RAVENNA;Cà Boschi - Raggi;Antica dimora le cui origini risalgono all'epoca preistorica.;http://www.terredifaenza.it/scoprire_territorio/arte_cultura/ter_ville/pagina9-081.html;http://www.terredifaenza.it/binary/terre_faenza_2011/dove_siamo/Caboschi.jpg;Cà Boschi - Raggi;VILLE , DIMORE, TEATRI STORICI;Via del Borgo (o Via degli Asini) - 48013 Brisighella (RA);;Terre di Faenza;42118;;
BRISIGHELLA;RAVENNA;Chiesa Arcipretale di San Cassiano;Chiesa del XVIII secolo.;http://www.terredifaenza.it/scoprire_territorio/arte_cultura/ter_chiese/pagina158-081.html;;;CHIESE, PIEVI, BATTISTERI;Via 2 Giugno, 2 - 48013 Brisighella (RA);;Terre di Faenza;42118;;
BRISIGHELLA;RAVENNA;Chiesa dell'Osservanza;Chiesa di Santa Maria degli Angeli, detta dell'Osservanza. Convento dei francescani (i minori), del secolo XVI.;http://www.terredifaenza.it/scoprire_territorio/arte_cultura/ter_chiese/pagina151-081.html;http://www.terredifaenza.it/binary/terre_faenza_2011/dove_siamo/chiesaosservanza.jpg;Chiesa dell'Osservanza;CHIESE, PIEVI, BATTISTERI;Via Fratelli Cardinali Cicognani angolo Via Masironi - 48013 Brisighella (RA);;Terre di Faenza;42118;;
BRISIGHELLA;RAVENNA;Chiesa del Suffragio;Chiesa del XVIII secolo.;http://www.terredifaenza.it/scoprire_territorio/arte_cultura/ter_chiese/pagina154-081.html;;;CHIESE, PIEVI, BATTISTERI;Piazza Marconi angolo Piazzetta Porta Gabolo - 48013 Brisighella (RA);;Terre di Faenza;42118;;
BRISIGHELLA;RAVENNA;Chiesa di Cavina;Chiesa risalente al XIII secolo.;http://www.terredifaenza.it/scoprire_territorio/arte_cultura/ter_chiese/pagina156-081.html;;;CHIESE, PIEVI, BATTISTERI;Via Cavina, 27 - 48013 Brisighella (RA);;Terre di Faenza;42118;;
BRISIGHELLA;RAVENNA;Chiesa di San Francesco;Cenobio francescano del XV secolo.;http://www.terredifaenza.it/scoprire_territorio/arte_cultura/ter_chiese/pagina152-081.html;;;CHIESE, PIEVI, BATTISTERI;Via Porta Bonfante - 48013 Brisighella (RA);;Terre di Faenza;42118;;
BRISIGHELLA;RAVENNA;Chiesa di San Pietro in Fognano;Chiesa parrocchiale di Fognano risalente al XIX secolo.;http://www.terredifaenza.it/scoprire_territorio/arte_cultura/ter_chiese/pagina157-081.html;;;CHIESE, PIEVI, BATTISTERI;Piazzetta San Pietro, 2 - 48013 Brisighella (RA);;Terre di Faenza;42118;;
BRISIGHELLA;RAVENNA;Chiesa di Santa Croce;Antico oratorio del secolo XVI.;http://www.terredifaenza.it/scoprire_territorio/arte_cultura/ter_chiese/pagina153-081.html;;;CHIESE, PIEVI, BATTISTERI;Via Abbondanza angolo Via delle Volte - 48013 Brisighella (RA);;Terre di Faenza;42118;;
BRISIGHELLA;RAVENNA;Chiesa di Santa Maria Assunta;Chiesa parrocchiale di Limisano.;http://www.terredifaenza.it/scoprire_territorio/arte_cultura/ter_chiese/pagina161-081.html;;;CHIESE, PIEVI, BATTISTERI;Via Limisano, 29 - 48013 Brisighella (RA);;Terre di Faenza;42118;;
