Comune;Provincia;Nome;Descrizione;Scheda;Immagine;Descrizione immagine;Sottofamiglia;Indirizzo;Localita;Redazione locale;Data di esportazione;Latitudine;Longitudine
VERGHERETO;FORLI';Ristorante Bar dei Cacciatori;;http://www.fumaioloturismo.it/it_IT/ristorante-bar-dei-cacciatori1;;;FAST FOOD, PANINOTECHE;Piazza S. Michele, 37 - 47028 Verghereto (FC);;Bagno di Romagna;42122;;
VERGHERETO;FORLI';Ristorante Bruschetteria Al Valico;""Locale, ampio e luminoso, disponibile anche per raduni, meeting, cerimonie. 	Propone una cucina casalinga e di stagione,  con tipicità della tradizione tosco-rom agnola. 	A pranzo e a cena si possono gustare  bruschette  con la formula ""al metro"" (40 cm: un gusto;..."";http://www.fumaioloturismo.it/it_IT/ristorante-bruschetteria-al-valico;http://www.fumaioloturismo.it/image/image_gallery?uuid=f0f25002-6872-4863-96b5-0302b4b65367&groupId=439558&t=1429521459608;Ristorante Bruschetteria Al Valico;RISTORANTI, PIZZERIE, AGRITURISMI;SGC E45 - Km. 154 - 47028 Verghereto (FC);;Bagno di Romagna;42122;;
VERGHERETO;FORLI';Ristorante il Pentagono;Ambiente confortevole e accogliente, piatti tipici locali rivisitati con originalità e innovazione: antico e moderno per conservare i sapori di un tempo,  senza  rinunciare a delicatezza e ricercatezza. 	Accanto al ristorante vi è un piccolo negozio di prodotti tipici e...;http://www.fumaioloturismo.it/it_IT/ristorante-il-pentagono;http://www.fumaioloturismo.it/image/image_gallery?uuid=92d97331-cef6-4733-9a74-2dea0e332096&groupId=439558&t=1394443896194;Ristorante il Pentagono;RISTORANTI, PIZZERIE, AGRITURISMI;Via Nuova, 64 - 47028 Verghereto (FC);Balze;Bagno di Romagna;42122;;
VERGHERETO;FORLI';Ristorante Il Piccolo Hotel;Ristorante a conduzione familiare con cucina in cui non mancano i piatti a base di prodotti locali come funghi, tartufi e cacciagione, specialità regionali e nazionali e un'ampia scelta di vini. 	Il locale comprende la pizzeria con forno a legna, veranda interna ed esterna, una saletta...;http://www.fumaioloturismo.it/it_IT/il-piccolo-hotel-di-stoppa-ardemio;http://www.fumaioloturismo.it/image/image_gallery?uuid=34d550dc-b03e-45b7-b17b-7b10240c5dc7&groupId=439558&t=1429691352775;Ristorante Il Piccolo Hotel;RISTORANTI, PIZZERIE, AGRITURISMI;Via Aldo Moro, 9 A - 47028 Verghereto (FC);Alfero;Bagno di Romagna;42122;;
VERGHERETO;FORLI';Ristorante Lanzi;Ambiente accogliente e familiare con ampia sala e rustica saletta con camino. Segnalato dalle principali guide gastromiche, il ristorante propone la tipica cucina casalinga, della tradizione tosco romagnola,che esalta i prodotti locali: funghi, cacciagione, carni e formaggi degli allevamenti...;http://www.fumaioloturismo.it/it_IT/pensione-ristorante-lanzi;http://www.fumaioloturismo.it/image/image_gallery?uuid=179170e7-5339-4be4-b405-e0c7da548e45&groupId=439558&t=1429691135933;Ristorante Lanzi;RISTORANTI, PIZZERIE, AGRITURISMI;Via Don F. Babbini, 10 - 47028 Verghereto (FC);Alfero;Bagno di Romagna;42122;;
VERGHERETO;FORLI';Ristorante Locanda Giuditta;E'  nel piccolo borgo di Riofreddo, a 800 mt sul livello del mare. E' la più antica osteria/locanda del Comune di Verghereto, nata come alimentari, macelleria e tabacchi: Giuditta la trasformò  oltre 60 anni fa nel locale che vediamo oggi, ancora gestita dalla sua...;http://www.fumaioloturismo.it/it_IT/locanda-giuditta;http://www.fumaioloturismo.it/image/image_gallery?uuid=1ad9749a-900c-4aa5-af89-d8d0e6478114&groupId=439558&t=1393314975856;Ristorante Locanda Giuditta;RISTORANTI, PIZZERIE, AGRITURISMI;Piazza S.Francesco, 1 - 47028 Verghereto (FC);Riofreddo;Bagno di Romagna;42122;;
VERGHERETO;FORLI';Ristorante Pizzeria la Boscaiola;La nuova gestione ha riaperto il locale dal 16 aprile 2015.;http://www.fumaioloturismo.it/it_IT/pizzeria-la-boscaiola;;;RISTORANTI, PIZZERIE, AGRITURISMI;Via Santa Barbara, 3 - 47028 Verghereto (FC);Riofreddo;Bagno di Romagna;42122;;
VERGHERETO;FORLI';Ristorante Pizzeria La Straniera;Chalet di montagna alle pendici del monte Fumaiolo, sotto la rupe della Moia ,caratteristico, caldo e accogliente, incastonato in uno splendido paesaggio. Cucina casalinga tipica della romagna-toscana, specializzata nella cacciagione e funghi: crostini ai funghi porcini, tagliatelle al...;http://www.fumaioloturismo.it/it_IT/ristorante-pizzeria-la-straniera;http://www.fumaioloturismo.it/image/image_gallery?uuid=ea15ce9b-5dd8-4211-83e3-678f31440353&groupId=439558&t=1429526809560;Ristorante Pizzeria La Straniera;RISTORANTI, PIZZERIE, AGRITURISMI;Via Case Sparse, 128 - 47028 Verghereto (FC);Riofreddo;Bagno di Romagna;42122;;
VERGHERETO;FORLI';Ristorante Rifugio Biancaneve;"Cucina tipica tosco-romagnola, vecchie ricette, piatti dimenticati ma anche nuovi e rivisitati, con i prodotti del territorio: sfoglia fatta a mano, funghi, cacciagione, carne, insaccati e formaggi del luogo, dolci della tradizione. Arrosti, carni alla griglia e la rinomata ""Fiorentina del...";http://www.fumaioloturismo.it/it_IT/ristorante-rifugio-biancaneve;http://www.fumaioloturismo.it/image/image_gallery?uuid=3f542588-f7c7-4c27-af38-52ef96bfa1d5&groupId=439558&t=1429532057845;Ristorante Rifugio Biancaneve;RISTORANTI, PIZZERIE, AGRITURISMI;Via Tevere Case Sparse, 36 Monte Fumaiolo - 47028 Verghereto (FC);Balze;Bagno di Romagna;42122;;
VERGHERETO;FORLI';Ristorante Rosticceria Albini;Ristorante di montagna, con due grandi sale, servizio cortese, condotto da un nucleo familiare allargato che si occupa di tutto dalla cucina alla pizzeria, al bar.  	E tutto è di buona qualità, dai crostini e antipasti alla sfoglia fatta in casa, agli arrosti, ai dolci...;http://www.fumaioloturismo.it/it_IT/ristorante-rosticceria-albini;http://www.fumaioloturismo.it/image/image_gallery?uuid=c76670aa-862d-469f-bf49-449901b863a9&groupId=439558&t=1429690420389;Ristorante Rosticceria Albini;RISTORANTI, PIZZERIE, AGRITURISMI;Via Padre Guerra, 3 - 47028 Verghereto (FC);Alfero;Bagno di Romagna;42122;;
VERGHERETO;FORLI';"Ristorante ""Sorgente del Tevere""";"Ristorante, osteria e pizzeria. 	Piatti della cucina tipica tosco-romagnola, con primi fatti a mano (tagliatelle, gnocchi, ravioli, cappelletti e passatelli..); secondi di carne della zona  (coniglio, anatra, piccione, vitello, cinghiale, capriolo...). Specialità agnello alla griglia....";http://www.fumaioloturismo.it/it_IT/ristorante-sorgente-tevere;http://www.fumaioloturismo.it/image/image_gallery?uuid=f3629097-41b7-46af-bb5a-cd4a9bf6da9a&groupId=439558&t=1397733342011;"Ristorante ""Sorgente del Tevere""";RISTORANTI, PIZZERIE, AGRITURISMI;Via Nuova, 35 - 47028 Verghereto (FC);Balze;Bagno di Romagna;42122;;
VERGHERETO;FORLI';"Ristorantino Pizzeria ""La Rotonda""";"Bella atmosfera, spledido panorama, ottima pizza a fermentazione con impasti naturali cotta in forno a legna. 	E' anche ""ristorantino"" con cucina casalinga della tradizione, legata al territorio e alle stagioni: cacciagione, tartufi, funghi, carni, insaccati e formaggi di produzione...";http://www.fumaioloturismo.it/it_IT/ristorante-pizzeria-la-rotonda;http://www.fumaioloturismo.it/image/image_gallery?uuid=9562bd5f-4d55-4874-b066-00ab81a6beae&groupId=439558&t=1429527540366;"Ristorantino Pizzeria ""La Rotonda""";RISTORANTI, PIZZERIE, AGRITURISMI;Via Circonvallazione, 29/1 - 47028 Verghereto (FC);Balze;Bagno di Romagna;42122;;
BELLARIA-IGEA MARINA;RIMINI;America Graffiti Country Diner;Cucina americana, ristorante americano stile anni '50, messicana, ristorante specializzato in bistecche Luglio e Agosto aperto anche a pranzo;http://www.riviera.rimini.it/situr/ospitalita/dove-mangiare/ristoranti-pizzerie-agriturismi/america-graffiti-country-diner.html;;;RISTORANTI, PIZZERIE, AGRITURISMI;Piazza Matteotti, 4 Bellaria Igea Marina (RN);Bellaria;RiminiRiviera;42130;44.146065;12.463563
BELLARIA-IGEA MARINA;RIMINI;Atlantic - Osteria del porto;anche 50 posti esterni zona porto, bus stop n. 43;http://www.riviera.rimini.it/situr/ospitalita/dove-mangiare/enoteche-osterie-vinerie/atlantic-osteria-del-porto.html;;;ENOTECHE, OSTERIE, VINERIE;Viale Alfonso Pinzon, 36 Bellaria Igea Marina (RN);Igea Marina;RiminiRiviera;42130;44.142566;12.471638
BELLARIA-IGEA MARINA;RIMINI;Blumen;come arrivare: situato in centro, bus stop n. 40;http://www.riviera.rimini.it/situr/ospitalita/dove-mangiare/ristoranti-pizzerie-agriturismi/blumen.html;;;RISTORANTI, PIZZERIE, AGRITURISMI;Via Albio Tibullo, 32 Bellaria Igea Marina (RN);Igea Marina;RiminiRiviera;42130;44.13353;12.482232
BELLARIA-IGEA MARINA;RIMINI;Cafè del Mare;bus stop n. 40;http://www.riviera.rimini.it/situr/ospitalita/dove-mangiare/ristorazione-sulla-spiaggia/cafe-del-mare.html;;;RISTORAZIONE SULLA SPIAGGIA;Viale Alfonso Pinzon, 175 - Arenile demaniale / Bathing establishment 80 Bellaria Igea Marina (RN);Igea Marina;RiminiRiviera;42130;44.132914;12.484221
BELLARIA-IGEA MARINA;RIMINI;Capitan Bagati;come arrivare: zona porto, bus stop n. 43;http://www.riviera.rimini.it/situr/ospitalita/dove-mangiare/ristoranti-pizzerie-agriturismi/ristorante-pizzeria-capitan-bagati.html;;;RISTORANTI, PIZZERIE, AGRITURISMI;Viale Alfonso Pinzon, 10 Bellaria Igea Marina (RN);Igea Marina;RiminiRiviera;42130;44.142763;12.467857
BELLARIA-IGEA MARINA;RIMINI;Christian e Pippo;come arrivare: situato vicino allo stadio;http://www.riviera.rimini.it/situr/ospitalita/dove-mangiare/ristoranti-pizzerie-agriturismi/ristorante-pizzeria-christian-e-pippo.html;;;RISTORANTI, PIZZERIE, AGRITURISMI;Via Belvedere, 42 Bellaria Igea Marina (RN);Bellaria;RiminiRiviera;42130;44.148104;12.442491
BELLARIA-IGEA MARINA;RIMINI;Da Alice;come arrivare: bust stop n. 41;http://www.riviera.rimini.it/situr/ospitalita/dove-mangiare/ristoranti-pizzerie-agriturismi/ristorante-pizzeria-da-alice.html;;;RISTORANTI, PIZZERIE, AGRITURISMI;Via Publio Marone Virgilio, 18 Bellaria Igea Marina (RN);Igea Marina;RiminiRiviera;42130;44.134643;12.47954
BELLARIA-IGEA MARINA;RIMINI;Da Barslon;come arrivare: situato vicino al porto, lato Bellaria;http://www.riviera.rimini.it/situr/ospitalita/dove-mangiare/ristoranti-pizzerie-agriturismi/ristorante-da-barslon.html;;;RISTORANTI, PIZZERIE, AGRITURISMI;Via Rubicone, 13 Bellaria Igea Marina (RN);Bellaria;RiminiRiviera;42130;44.143522;12.468761
BELLARIA-IGEA MARINA;RIMINI;Da Gianola;cucina per celiaci su ordinazione situato in centro vicino al comune;http://www.riviera.rimini.it/situr/ospitalita/dove-mangiare/ristoranti-pizzerie-agriturismi/ristorante-da-gianola.html;;;RISTORANTI, PIZZERIE, AGRITURISMI;Via Alicata, 1 Bellaria Igea Marina (RN);Bellaria;RiminiRiviera;42130;44.146286;12.457166
BELLARIA-IGEA MARINA;RIMINI;Dalla Grazia;;http://www.riviera.rimini.it/situr/ospitalita/dove-mangiare/ristoranti-pizzerie-agriturismi/della-grazia.html;;;RISTORANTI, PIZZERIE, AGRITURISMI;Viale Pinzon, 308 Bellaria Igea Marina (RN);Igea Marina;RiminiRiviera;42130;44.123377;12.493846
BELLARIA-IGEA MARINA;RIMINI;Da Mimmo;menu turistico ? 14,00 come arrivare: situato vicino al lungomare. Bus stop n. 38;http://www.riviera.rimini.it/situr/ospitalita/dove-mangiare/ristoranti-pizzerie-agriturismi/ristorante-da-mimmo.html;;;RISTORANTI, PIZZERIE, AGRITURISMI;Via dei Mille, 7 Bellaria Igea Marina (RN);Igea Marina;RiminiRiviera;42130;44.125714;12.490203
BELLARIA-IGEA MARINA;RIMINI;Da Primo;come arrivare: situato sul lungomare. Bus stop n. 42;http://www.riviera.rimini.it/situr/ospitalita/dove-mangiare/ristoranti-pizzerie-agriturismi/ristorante-da-primo.html;;;RISTORANTI, PIZZERIE, AGRITURISMI;Viale Alfonso Pinzon, 120/122 Bellaria Igea Marina (RN);Igea Marina;RiminiRiviera;42130;44.140102;12.47594
BELLARIA-IGEA MARINA;RIMINI;Griglia d'oro;posti esterni 150 come arrivare: situato in centro;http://www.riviera.rimini.it/situr/ospitalita/dove-mangiare/ristoranti-pizzerie-agriturismi/ristorante-pizzeria-griglia-doro.html;;;RISTORANTI, PIZZERIE, AGRITURISMI;Via Albio Tibullo, 80 Bellaria Igea Marina (RN);Igea Marina;RiminiRiviera;42130;44.131318;12.484485
BELLARIA-IGEA MARINA;RIMINI;Il Borgo;;http://www.riviera.rimini.it/situr/ospitalita/dove-mangiare/ristoranti-pizzerie-agriturismi/ristorante-il-borgo.html;;;RISTORANTI, PIZZERIE, AGRITURISMI;Via Roma, 44 Bellaria Igea Marina (RN);Bellaria;RiminiRiviera;42130;44.148075;12.4574
BELLARIA-IGEA MARINA;RIMINI;Il Buono della Romagna;;http://www.riviera.rimini.it/situr/ospitalita/dove-mangiare/ristoranti-pizzerie-agriturismi/il-buono-della-romagna.html;;;RISTORANTI, PIZZERIE, AGRITURISMI;Via Tibullo, 25 Bellaria Igea Marina (RN);Igea Marina;RiminiRiviera;42130;44.133359;12.482522
BELLARIA-IGEA MARINA;RIMINI;La Baracca;come arrivare: situato vicino al porto chiuso il lunedì a pranzo;http://www.riviera.rimini.it/situr/ospitalita/dove-mangiare/ristoranti-pizzerie-agriturismi/ristorante-la-baracca.html;;;RISTORANTI, PIZZERIE, AGRITURISMI;Via Rubicone, 24 Bellaria Igea Marina (RN);Bellaria;RiminiRiviera;42130;44.014347;12.469682
BELLARIA-IGEA MARINA;RIMINI;Lago Igea;;http://www.riviera.rimini.it/situr/ospitalita/dove-mangiare/ristoranti-pizzerie-agriturismi/lago-igea.html;;;RISTORANTI, PIZZERIE, AGRITURISMI;via G. C. Abba, 2 Bellaria Igea Marina (RN);Igea Marina;RiminiRiviera;42130;44.119566;12.489644
BELLARIA-IGEA MARINA;RIMINI;La Locanda del Pescatore;;http://www.riviera.rimini.it/situr/ospitalita/dove-mangiare/ristoranti-pizzerie-agriturismi/ristorante-la-locanda-del-pescatore.html;;;RISTORANTI, PIZZERIE, AGRITURISMI;Via Ravenna, 186 Bellaria Igea Marina (RN);Cagnona;RiminiRiviera;42130;44.153155;12.446676
BELLARIA-IGEA MARINA;RIMINI;La Sartoria del Gusto;vicino alla stazione ferroviaria;http://www.riviera.rimini.it/situr/ospitalita/dove-mangiare/ristoranti-pizzerie-agriturismi/la-sartoria-del-gusto.html;;;RISTORANTI, PIZZERIE, AGRITURISMI;Viale Ennio, 45 Bellaria Igea Marina (RN);Igea Marina;RiminiRiviera;42130;44.131455;12.480983
BELLARIA-IGEA MARINA;RIMINI;La Taverna da Bruno - SG shop prodotti per celiaci;GUARDA I PRODOTTI DISPONIBILI;http://www.riviera.rimini.it/situr/ospitalita/dove-mangiare/ristoranti-pizzerie-agriturismi/ristorante-pizzeria-la-taverna-da-bruno.html;;;RISTORANTI, PIZZERIE, AGRITURISMI;Via Alfredo Panzini, 150 Bellaria Igea Marina (RN);Cagnona;RiminiRiviera;42130;44.154033;12.457014
BELLARIA-IGEA MARINA;RIMINI;Le Vele;come arrivare: situato nel centro commerciale Il Planetario;http://www.riviera.rimini.it/situr/ospitalita/dove-mangiare/ristoranti-pizzerie-agriturismi/ristorante-le-vele.html;;;RISTORANTI, PIZZERIE, AGRITURISMI;Via Ravenna, 151/N Bellaria Igea Marina (RN);Bellaria;RiminiRiviera;42130;44.146271;12.45564
BELLARIA-IGEA MARINA;RIMINI;L'Osteria;come arrivare: nel centro di Bellaria;http://www.riviera.rimini.it/situr/ospitalita/dove-mangiare/ristoranti-pizzerie-agriturismi/ristorante-pizzeria-losteria.html;;;RISTORANTI, PIZZERIE, AGRITURISMI;Via Giovanni Pascoli, 21 Bellaria Igea Marina (RN);Bellaria;RiminiRiviera;42130;44.148452;12.462387
BELLARIA-IGEA MARINA;RIMINI;L'Osteria dei Due Carrettieri;;http://www.riviera.rimini.it/situr/ospitalita/dove-mangiare/ristoranti-pizzerie-agriturismi/losterie-dei-due-carrettieri.html;;;RISTORANTI, PIZZERIE, AGRITURISMI;Via Alfredo Panzini, 177/A Bellaria Igea Marina (RN);Cagnona;RiminiRiviera;42130;44.155538;12.455188
BELLARIA-IGEA MARINA;RIMINI;L'ultima Spiaggia;;http://www.riviera.rimini.it/situr/ospitalita/dove-mangiare/ristorazione-sulla-spiaggia/ristorante-pizzeria-lultima-spiaggia.html;;;RISTORAZIONE SULLA SPIAGGIA;Via Abbazia, 9 Bellaria Igea Marina (RN);Cagnona;RiminiRiviera;42130;44.159705;12.452506
BELLARIA-IGEA MARINA;RIMINI;Maria;;http://www.riviera.rimini.it/situr/ospitalita/dove-mangiare/ristoranti-pizzerie-agriturismi/ristorante-maria.html;;;RISTORANTI, PIZZERIE, AGRITURISMI;Via Pisino, 58 Bellaria Igea Marina (RN);Cagnona;RiminiRiviera;42130;44.155681;12.445827
BELLARIA-IGEA MARINA;RIMINI;Mediterraneo;anche 90 posti esterni chiuso ottobre e novembre bus stop n. 39;http://www.riviera.rimini.it/situr/ospitalita/dove-mangiare/ristorazione-sulla-spiaggia/ristorante-pizzeria-mediterraneo.html;;;RISTORAZIONE SULLA SPIAGGIA;Viale Alfonso Pinzon, 201 - Arenile demaniale / Bathing establishment 86 Bellaria Igea Marina (RN);Igea Marina;RiminiRiviera;42130;44.131906;12.485443
BELLARIA-IGEA MARINA;RIMINI;Osteria della Contessa;come arrivare: situato in periferia, nella campagna di Igea Marina;http://www.riviera.rimini.it/situr/ospitalita/dove-mangiare/ristoranti-pizzerie-agriturismi/ristorante-osteria-della-contessa.html;;;RISTORANTI, PIZZERIE, AGRITURISMI;Via San Vito, 7 Bellaria Igea Marina (RN);Bordonchio;RiminiRiviera;42130;44.121878;12.46654
BELLARIA-IGEA MARINA;RIMINI;Osteria la Tegia;come arrivare: situato in zona porto. Bus stop n. 42;http://www.riviera.rimini.it/situr/ospitalita/dove-mangiare/ristoranti-pizzerie-agriturismi/ristorante-pizzeria-osterial-la-tegia.html;;;RISTORANTI, PIZZERIE, AGRITURISMI;Via Plauto, 4 Bellaria Igea Marina (RN);Igea Marina;RiminiRiviera;42130;44.139889;12.475937
BELLARIA-IGEA MARINA;RIMINI;Pacha Mama;wi-fi;http://www.riviera.rimini.it/situr/ospitalita/dove-mangiare/fast-food-paninoteche/pacha-mama.html;;;FAST FOOD, PANINOTECHE;Via Trau, 20 Bellaria Igea Marina (RN);Bellaria;RiminiRiviera;42130;44.153911;12.456645
BELLARIA-IGEA MARINA;RIMINI;Pic Nic;;http://www.riviera.rimini.it/situr/ospitalita/dove-mangiare/ristoranti-pizzerie-agriturismi/ristorante-pizzeria-pic-nic.html;;;RISTORANTI, PIZZERIE, AGRITURISMI;Via Ravenna, 55 Bellaria Igea Marina (RN);Bordonchio;RiminiRiviera;42130;44.126054;12.47206
BELLARIA-IGEA MARINA;RIMINI;Sebastian;come arrivare: situato in centro. Bus stop n° 46 Luglio e Agosto aperto anche il lunedì;http://www.riviera.rimini.it/situr/ospitalita/dove-mangiare/ristoranti-pizzerie-agriturismi/ristorante-sebastian.html;;;RISTORANTI, PIZZERIE, AGRITURISMI;Via Mar Mediterraneo, 32 Bellaria Igea Marina (RN);Bellaria;RiminiRiviera;42130;44.145514;12.465244
BELLARIA-IGEA MARINA;RIMINI;Sirocco;anche fast-food;http://www.riviera.rimini.it/situr/ospitalita/dove-mangiare/ristoranti-pizzerie-agriturismi/ristorante-pizzeria-sirocco.html;;;RISTORANTI, PIZZERIE, AGRITURISMI;Via Publio Nasone Ovidio , 59 Bellaria Igea Marina (RN);Igea Marina;RiminiRiviera;42130;44.138337;12.476819
BELLARIA-IGEA MARINA;RIMINI;Sporting;come arrivare: situato nell'isola pedonale;http://www.riviera.rimini.it/situr/ospitalita/dove-mangiare/ristoranti-pizzerie-agriturismi/ristorante-pizzeria-sporting.html;;;RISTORANTI, PIZZERIE, AGRITURISMI;Via Paolo Guidi, 83 Bellaria Igea Marina (RN);Bellaria;RiminiRiviera;42130;44.147837;12.462581
BELLARIA-IGEA MARINA;RIMINI;Texas;come arrivare: situato nell'isola pedonale;http://www.riviera.rimini.it/situr/ospitalita/dove-mangiare/ristoranti-pizzerie-agriturismi/ristorante-pizzeria-texas.html;;;RISTORANTI, PIZZERIE, AGRITURISMI;Via Paolo Guidi, 112 Bellaria Igea Marina (RN);Bellaria;RiminiRiviera;42130;44.147837;12.462581
BELLARIA-IGEA MARINA;RIMINI;Tirabusciò;come arrivare: situato nell'isola pedonale;http://www.riviera.rimini.it/situr/ospitalita/dove-mangiare/ristoranti-pizzerie-agriturismi/ristorante-tirabuscio.html;;;RISTORANTI, PIZZERIE, AGRITURISMI;Piazza Matteotti, 23 Bellaria Igea Marina (RN);Bellaria;RiminiRiviera;42130;44.146303;12.463684
BELLARIA-IGEA MARINA;RIMINI;Tramps;;http://www.riviera.rimini.it/situr/ospitalita/dove-mangiare/ristoranti-pizzerie-agriturismi/tramps.html;;;RISTORANTI, PIZZERIE, AGRITURISMI;Via Tacito, 5 Bellaria Igea Marina (RN);Igea Marina;RiminiRiviera;42130;44.130765;12.048377
BELLARIA-IGEA MARINA;RIMINI;Yorg bar ristorantino;;http://www.riviera.rimini.it/situr/ospitalita/dove-mangiare/ristoranti-pizzerie-agriturismi/yorg-bar-ristorantino.html;;;RISTORANTI, PIZZERIE, AGRITURISMI;Via Cristoforo Colombo, 2 Bellaria Igea Marina (RN);Bellaria;RiminiRiviera;42130;44.144026;12.471664
CATTOLICA;RIMINI;Africo;;http://www.riviera.rimini.it/situr/ospitalita/dove-mangiare/ristorazione-sulla-spiaggia/ristorante-bar-africo.html;;;RISTORAZIONE SULLA SPIAGGIA;Via del Turismo - Arenile demaniale / Bathing establishment 105 Cattolica (RN);;RiminiRiviera;42130;43.968614;12.726203
CATTOLICA;RIMINI;Al Caminetto;;http://www.riviera.rimini.it/situr/ospitalita/dove-mangiare/ristoranti-pizzerie-agriturismi/al-caminetto.html;;;RISTORANTI, PIZZERIE, AGRITURISMI;Via Francesca da Rimini, 34 Cattolica (RN);;RiminiRiviera;42130;43.961498;12.736134
CATTOLICA;RIMINI;Al Dollaro;;http://www.riviera.rimini.it/situr/ospitalita/dove-mangiare/ristoranti-pizzerie-agriturismi/ristorante-pizzeria-al-dollaro.html;;;RISTORANTI, PIZZERIE, AGRITURISMI;Via Fiume, 7 Cattolica (RN);;RiminiRiviera;42130;43.964174;12.738409
